<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.MMM,15,20181019,193000,199.5700000,199.7500000,199.0100000,199.3300000,7770
US1.MMM,15,20181019,194500,199.1600000,199.6900000,198.9100000,199.2300000,6500
US1.MMM,15,20181019,200000,199.2400000,199.3400000,198.8100000,199.1700000,4687
US1.MMM,15,20181019,201500,198.9300000,199.9400000,198.9300000,199.9200000,6300
US1.MMM,15,20181019,203000,199.8500000,200.3100000,199.4900000,199.7900000,7151
US1.MMM,15,20181019,204500,199.7200000,199.9200000,199.4600000,199.5085000,8208
US1.MMM,15,20181019,210000,199.5000000,200.1200000,199.5000000,199.8900000,6003
US1.MMM,15,20181019,211500,199.8100000,199.8200000,198.4600000,198.8600000,8578
US1.MMM,15,20181019,213000,198.9100000,199.4900000,198.7200000,199.3100000,6449
US1.MMM,15,20181019,214500,199.3400000,199.9200000,199.2043000,199.5800000,6398
US1.MMM,15,20181019,220000,199.6300000,200.1000000,199.5700000,199.7000000,12232
US1.MMM,15,20181019,221500,199.6600000,199.7000000,199.2700000,199.3400000,4900
US1.MMM,15,20181019,223000,199.2500000,199.9800000,199.1800000,199.9800000,5500
US1.MMM,15,20181019,224500,199.9800000,200.1500000,199.7300000,200.1500000,7208
US1.MMM,15,20181019,230000,200.1800000,200.3900000,199.7800000,199.8300000,21019
US1.MMM,15,20181022,164500,201.1200000,202.1100000,200.3300000,200.8500000,14998
US1.MMM,15,20181022,170000,200.6500000,201.3900000,200.0200000,200.4000000,7220
US1.MMM,15,20181022,171500,200.4100000,201.0500000,200.1200000,200.7200000,6309
US1.MMM,15,20181022,173000,200.6742000,200.8250000,200.0200000,200.0200000,9150
US1.MMM,15,20181022,174500,200.0700000,200.7000000,200.0000000,200.6500000,14473
US1.MMM,15,20181022,180000,200.5000000,201.5700000,200.5000000,201.1400000,13768
US1.MMM,15,20181022,181500,201.0500000,201.2500000,200.7900000,200.9400000,5316
US1.MMM,15,20181022,183000,201.0100000,201.5300000,200.9000000,201.0600000,13198
US1.MMM,15,20181022,184500,201.1200000,201.2000000,200.4200000,200.5400000,5700
US1.MMM,15,20181022,190000,200.4900000,200.7400000,199.9500000,200.2500000,8176
US1.MMM,15,20181022,191500,200.2600000,200.8000000,199.9500000,199.9500000,14175
US1.MMM,15,20181022,193000,199.9800000,200.1700000,199.8508000,200.0200000,11441
US1.MMM,15,20181022,194500,199.9900000,200.3600000,199.7600000,200.1200000,5200
US1.MMM,15,20181022,200000,200.1600000,200.1600000,199.7200000,199.9100000,14384
US1.MMM,15,20181022,201500,199.8700000,200.2300000,199.7400000,200.1800000,12067
US1.MMM,15,20181022,203000,200.1800000,200.8300000,200.0900000,200.8200000,14088
US1.MMM,15,20181022,204500,200.8100000,201.5900000,200.8100000,201.5000000,5634
US1.MMM,15,20181022,210000,201.6000000,201.7900000,201.4500000,201.6200000,9952
US1.MMM,15,20181022,211500,201.5900000,202.1000000,201.5900000,201.7500000,12117
US1.MMM,15,20181022,213000,201.7600000,202.0300000,201.7100000,201.9700000,5920
US1.MMM,15,20181022,214500,201.9200000,202.6500000,201.9200000,202.6200000,8429
US1.MMM,15,20181022,220000,202.6500000,203.3300000,202.1800000,202.3600000,12243
US1.MMM,15,20181022,221500,202.3100000,202.6300000,202.1200000,202.3000000,8690
US1.MMM,15,20181022,223000,202.2600000,202.3500000,201.9200000,202.1900000,7608
US1.MMM,15,20181022,224500,202.1100000,202.3300000,201.5200000,201.6600000,12422
US1.MMM,15,20181022,230000,201.6100000,201.8900000,201.3300000,201.4700000,14051
US1.MMM,15,20181023,164500,189.7500000,190.0000000,186.5200000,189.6100000,31654
US1.MMM,15,20181023,170000,189.3000000,191.2500000,187.8100000,188.3500000,23224
US1.MMM,15,20181023,171500,188.1700000,188.2800000,185.2500000,185.3200000,20008
US1.MMM,15,20181023,173000,185.4000000,186.5400000,184.6300000,186.5400000,12516
US1.MMM,15,20181023,174500,186.8500000,187.5600000,186.0000000,187.5100000,12821
US1.MMM,15,20181023,180000,187.4200000,187.7300000,186.2700000,186.5900000,20926
US1.MMM,15,20181023,181500,186.4500000,188.2400000,186.3900000,187.5100000,9400
US1.MMM,15,20181023,183000,187.4700000,188.1000000,187.3750000,187.7300000,22840
US1.MMM,15,20181023,184500,187.8000000,188.7400000,187.5100000,187.5100000,10313
US1.MMM,15,20181023,190000,187.4100000,188.8700000,187.3800000,188.0300000,12583
US1.MMM,15,20181023,191500,188.0300000,190.2500000,188.0300000,190.0300000,15209
US1.MMM,15,20181023,193000,189.8800000,191.2100000,189.6900000,191.2100000,12586
US1.MMM,15,20181023,194500,191.2500000,191.7800000,190.6200000,191.0000000,13604
US1.MMM,15,20181023,200000,190.8800000,191.3600000,190.4800000,191.2700000,11500
US1.MMM,15,20181023,201500,191.1400000,193.6500000,191.0000000,192.4800000,13124
US1.MMM,15,20181023,203000,192.5200000,193.0600000,191.4500000,192.8700000,10209
US1.MMM,15,20181023,204500,193.1100000,194.1200000,191.1500000,191.2300000,13600
US1.MMM,15,20181023,210000,191.3100000,191.4800000,190.4000000,190.7400000,9000
US1.MMM,15,20181023,211500,190.9900000,192.7600000,190.9300000,192.7600000,8774
US1.MMM,15,20181023,213000,192.8300000,193.8500000,192.4800000,193.5200000,10100
US1.MMM,15,20181023,214500,193.6600000,194.1900000,193.0200000,193.4300000,11400
US1.MMM,15,20181023,220000,193.4400000,194.3200000,193.1800000,194.0000000,10297
US1.MMM,15,20181023,221500,194.2300000,194.8100000,194.0600000,194.6600000,9044
US1.MMM,15,20181023,223000,194.6800000,194.7700000,193.7000000,193.7800000,10544
US1.MMM,15,20181023,224500,193.9100000,193.9400000,192.5000000,193.1200000,23169
US1.MMM,15,20181023,230000,193.1100000,193.4800000,192.3200000,192.3300000,24014
US1.MMM,15,20181024,164500,192.1000000,192.9300000,191.2100000,192.6400000,49354
US1.MMM,15,20181024,170000,192.8000000,192.8000000,190.5800000,190.6600000,23584
US1.MMM,15,20181024,171500,190.5600000,190.5600000,189.1900000,189.5400000,21953
US1.MMM,15,20181024,173000,189.4400000,189.5000000,188.9400000,189.3300000,5700
US1.MMM,15,20181024,174500,189.3200000,190.5700000,189.3200000,189.7000000,8958
US1.MMM,15,20181024,180000,189.5600000,189.5600000,188.7300000,188.7600000,12012
US1.MMM,15,20181024,181500,188.8000000,188.8100000,187.3900000,187.7000000,7200
US1.MMM,15,20181024,183000,187.6700000,187.9700000,186.3500000,186.3500000,9960
US1.MMM,15,20181024,184500,186.4600000,187.2200000,186.1900000,187.1400000,20178
US1.MMM,15,20181024,190000,187.1900000,188.5600000,187.1900000,188.1600000,11039
US1.MMM,15,20181024,191500,188.0300000,188.2800000,187.7700000,187.9800000,6169
US1.MMM,15,20181024,193000,187.9300000,188.1800000,187.2150000,187.4100000,14228
US1.MMM,15,20181024,194500,187.4500000,187.5600000,186.0900000,186.4700000,8900
US1.MMM,15,20181024,200000,186.4650000,187.1100000,186.1600000,187.0700000,11896
US1.MMM,15,20181024,201500,186.9100000,186.9300000,185.6800000,186.0300000,11934
US1.MMM,15,20181024,203000,185.9000000,186.6600000,185.7300000,185.7300000,6900
US1.MMM,15,20181024,204500,185.7700000,185.9200000,185.2000000,185.9000000,6070
US1.MMM,15,20181024,210000,186.0000000,186.0000000,185.0200000,185.2300000,5470
US1.MMM,15,20181024,211500,185.3400000,185.6800000,185.0000000,185.4100000,10932
US1.MMM,15,20181024,213000,185.3500000,186.8300000,185.0000000,186.5700000,8575
US1.MMM,15,20181024,214500,186.8000000,187.6100000,186.7400000,186.9100000,17410
US1.MMM,15,20181024,220000,186.8900000,186.8900000,186.1800000,186.6100000,10951
US1.MMM,15,20181024,221500,186.4600000,186.4600000,185.6600000,186.2700000,11283
US1.MMM,15,20181024,223000,186.1100000,186.4000000,185.5000000,185.8100000,12033
US1.MMM,15,20181024,224500,185.7500000,186.1200000,185.5700000,185.5800000,21015
US1.MMM,15,20181024,230000,185.5600000,185.5800000,184.0600000,184.4500000,23401
US1.MMM,15,20181025,164500,186.5700000,187.3000000,186.0000000,186.9900000,10716
US1.MMM,15,20181025,170000,186.9900000,186.9900000,184.3700000,184.4600000,13770
US1.MMM,15,20181025,171500,184.3500000,184.5900000,183.4000000,183.7900000,13264
US1.MMM,15,20181025,173000,183.7900000,184.2500000,182.4750000,184.2500000,9966
US1.MMM,15,20181025,174500,184.5500000,184.5600000,183.7600000,184.3800000,11542
US1.MMM,15,20181025,180000,184.4900000,184.8400000,184.2700000,184.2700000,8600
US1.MMM,15,20181025,181500,184.3950000,184.6300000,183.3200000,183.4800000,9290
US1.MMM,15,20181025,183000,183.2800000,184.7900000,183.1400000,184.3700000,8659
US1.MMM,15,20181025,184500,184.2600000,184.3900000,183.7000000,183.7200000,5265
US1.MMM,15,20181025,190000,183.8500000,184.8800000,183.7700000,184.7400000,7500
US1.MMM,15,20181025,191500,184.6900000,184.9600000,184.3200000,184.3600000,7900
US1.MMM,15,20181025,193000,184.3500000,184.5100000,183.9300000,184.1200000,8516
US1.MMM,15,20181025,194500,184.0200000,184.9900000,184.0200000,184.7400000,11103
US1.MMM,15,20181025,200000,184.6600000,185.1800000,184.6200000,185.1000000,6771
US1.MMM,15,20181025,201500,185.1400000,185.3700000,183.9900000,183.9900000,15797
US1.MMM,15,20181025,203000,184.0500000,185.2300000,183.9100000,185.1950000,9549
US1.MMM,15,20181025,204500,185.2500000,186.7800000,185.1900000,185.2100000,12627
US1.MMM,15,20181025,210000,185.3400000,185.6500000,185.0400000,185.1900000,3300
US1.MMM,15,20181025,211500,185.2100000,186.2200000,184.9800000,185.9300000,6310
US1.MMM,15,20181025,213000,185.9800000,186.4300000,185.6200000,186.3000000,8807
US1.MMM,15,20181025,214500,186.2500000,186.6400000,186.1200000,186.2300000,5600
US1.MMM,15,20181025,220000,186.1900000,186.3600000,185.8200000,185.8200000,10197
US1.MMM,15,20181025,221500,185.8800000,186.0400000,185.7100000,185.9300000,9556
US1.MMM,15,20181025,223000,186.0300000,186.3500000,185.9100000,186.1000000,7600
US1.MMM,15,20181025,224500,186.2000000,186.2300000,184.6700000,184.8100000,11117
US1.MMM,15,20181025,230000,184.9500000,185.1400000,184.2600000,184.9300000,14710
US1.MMM,15,20181026,164500,183.3100000,185.3700000,183.3100000,184.5000000,10603
US1.MMM,15,20181026,170000,184.8500000,185.2200000,183.4400000,183.6600000,22538
US1.MMM,15,20181026,171500,183.6000000,183.8600000,182.0000000,183.4800000,18638
US1.MMM,15,20181026,173000,183.3600000,184.1500000,183.2200000,183.6900000,13807
US1.MMM,15,20181026,174500,183.5510000,183.6420000,182.7800000,182.9100000,9520
US1.MMM,15,20181026,180000,182.7400000,183.4300000,182.6200000,183.0800000,8200
US1.MMM,15,20181026,181500,182.9500000,183.9400000,182.8900000,183.7400000,9444
US1.MMM,15,20181026,183000,184.0700000,184.4900000,183.9500000,184.4400000,9328
US1.MMM,15,20181026,184500,184.5900000,185.0200000,184.3800000,184.4000000,16604
US1.MMM,15,20181026,190000,184.4100000,184.9800000,184.2700000,184.5800000,4932
US1.MMM,15,20181026,191500,184.5500000,185.0100000,184.4100000,184.9914000,10373
US1.MMM,15,20181026,193000,184.9400000,185.6400000,184.8200000,185.3900000,13869
US1.MMM,15,20181026,194500,185.3200000,186.3600000,185.3200000,186.3600000,8956
US1.MMM,15,20181026,200000,186.2000000,186.6000000,185.8700000,186.0348000,8671
US1.MMM,15,20181026,201500,186.1800000,186.5100000,185.8200000,186.0800000,10478
US1.MMM,15,20181026,203000,186.1900000,186.3400000,185.8500000,185.9400000,7897
US1.MMM,15,20181026,204500,185.6800000,186.0900000,185.2700000,186.0600000,5762
US1.MMM,15,20181026,210000,185.9000000,186.5700000,185.6500000,186.3600000,17725
US1.MMM,15,20181026,211500,186.4500000,186.5900000,185.2000000,185.2000000,11132
US1.MMM,15,20181026,213000,185.2000000,185.6500000,184.9300000,185.3000000,16221
US1.MMM,15,20181026,214500,185.2400000,186.0300000,185.2400000,185.4411000,13471
US1.MMM,15,20181026,220000,185.5800000,185.5800000,184.1100000,184.3000000,12299
US1.MMM,15,20181026,221500,184.0000000,184.5900000,183.8700000,184.1200000,5512
US1.MMM,15,20181026,223000,184.1200000,185.5000000,184.1200000,185.0800000,7900
US1.MMM,15,20181026,224500,185.0600000,185.4000000,184.3400000,184.5000000,5900
US1.MMM,15,20181026,230000,184.5300000,186.0100000,184.4800000,184.9800000,20168
US1.MMM,15,20181029,164500,188.1700000,188.2300000,186.7400000,186.8100000,11315
US1.MMM,15,20181029,170000,186.4700000,186.9700000,186.0600000,186.6700000,15846
US1.MMM,15,20181029,171500,187.1300000,188.2600000,187.1300000,188.1100000,8624
US1.MMM,15,20181029,173000,188.1000000,188.1800000,187.6200000,187.7500000,10233
US1.MMM,15,20181029,174500,187.9100000,188.3300000,187.4300000,187.5400000,11202
US1.MMM,15,20181029,180000,187.4700000,188.5500000,187.2300000,188.4900000,6481
US1.MMM,15,20181029,181500,188.4900000,188.8300000,187.9200000,188.0500000,7287
US1.MMM,15,20181029,183000,187.8400000,188.5400000,187.6000000,188.5400000,4750
US1.MMM,15,20181029,184500,188.4900000,188.7900000,188.1300000,188.7000000,8433
US1.MMM,15,20181029,190000,188.7900000,188.7900000,187.4100000,187.5200000,9504
US1.MMM,15,20181029,191500,187.4200000,187.7200000,186.7800000,186.9900000,7900
US1.MMM,15,20181029,193000,187.0800000,187.4200000,186.7200000,187.3000000,7750
US1.MMM,15,20181029,194500,187.3800000,187.8000000,187.1800000,187.7900000,7300
US1.MMM,15,20181029,200000,187.6000000,187.7400000,186.6600000,187.0600000,11042
US1.MMM,15,20181029,201500,187.0100000,187.8600000,186.9800000,187.7100000,7559
US1.MMM,15,20181029,203000,187.5900000,187.7500000,187.1600000,187.2700000,8585
US1.MMM,15,20181029,204500,187.3200000,187.9100000,187.2800000,187.7750000,11525
US1.MMM,15,20181029,210000,187.9700000,188.1300000,187.5900000,187.8600000,6903
US1.MMM,15,20181029,211500,187.6500000,187.7100000,186.9400000,187.0300000,10712
US1.MMM,15,20181029,213000,186.9600000,187.3700000,186.5200000,187.1900000,15348
US1.MMM,15,20181029,214500,187.0400000,187.3900000,186.7500000,187.3100000,8456
US1.MMM,15,20181029,220000,187.3600000,187.3600000,186.3400000,186.5200000,8216
US1.MMM,15,20181029,221500,186.4600000,186.4700000,185.4900000,185.4900000,8006
US1.MMM,15,20181029,223000,185.2900000,185.9900000,185.1400000,185.4400000,9700
US1.MMM,15,20181029,224500,185.4300000,185.4400000,183.4600000,183.4600000,7702
US1.MMM,15,20181029,230000,183.2600000,185.8200000,183.2600000,185.7200000,13420
US1.MMM,15,20181030,164500,186.8300000,187.3200000,185.9900000,187.3100000,14389
US1.MMM,15,20181030,170000,186.8400000,187.8800000,186.8400000,187.7800000,17087
US1.MMM,15,20181030,171500,187.8600000,188.1800000,187.3500000,188.1800000,11725
US1.MMM,15,20181030,173000,188.4200000,188.8000000,188.0500000,188.2500000,7700
US1.MMM,15,20181030,174500,188.4400000,188.4800000,185.1000000,187.7200000,18205
US1.MMM,15,20181030,180000,187.6000000,188.2300000,187.1400000,187.3200000,10842
US1.MMM,15,20181030,181500,187.0600000,188.0500000,186.9700000,187.9200000,6501
US1.MMM,15,20181030,183000,187.7700000,188.0400000,187.2800000,187.9300000,9849
US1.MMM,15,20181030,184500,187.9400000,188.6100000,187.8700000,188.1400000,8200
US1.MMM,15,20181030,190000,188.1900000,188.5300000,187.0900000,187.3500000,6280
US1.MMM,15,20181030,191500,187.3100000,187.8700000,187.2500000,187.3200000,10039
US1.MMM,15,20181030,193000,187.3400000,187.4400000,186.7400000,187.1600000,10038
US1.MMM,15,20181030,194500,187.0200000,187.2200000,186.6800000,187.0600000,7097
US1.MMM,15,20181030,200000,187.0000000,187.4700000,186.6400000,186.6400000,7978
US1.MMM,15,20181030,201500,186.6800000,186.9600000,186.3100000,186.3650000,12077
US1.MMM,15,20181030,203000,186.4500000,187.2500000,186.4500000,186.8100000,6481
US1.MMM,15,20181030,204500,186.8300000,187.2200000,186.3700000,187.2000000,8237
US1.MMM,15,20181030,210000,187.4900000,187.9300000,187.1500000,187.8200000,6232
US1.MMM,15,20181030,211500,187.8200000,187.9100000,186.8300000,187.1800000,7424
US1.MMM,15,20181030,213000,187.2200000,187.8100000,187.1700000,187.4500000,4300
US1.MMM,15,20181030,214500,187.3200000,187.9600000,187.2900000,187.6700000,4862
US1.MMM,15,20181030,220000,187.6900000,188.9000000,187.6900000,188.7200000,5200
US1.MMM,15,20181030,221500,188.6600000,188.9900000,188.0800000,188.7400000,5669
US1.MMM,15,20181030,223000,188.8500000,189.2800000,188.6000000,189.1800000,7600
US1.MMM,15,20181030,224500,189.2100000,189.4100000,188.8800000,189.2500000,8500
US1.MMM,15,20181030,230000,189.3000000,189.9800000,189.1400000,189.8900000,18106
US1.MMM,15,20181031,164500,190.7000000,191.3800000,190.0000000,190.6100000,11145
US1.MMM,15,20181031,170000,190.6800000,190.9100000,189.8500000,190.8500000,13734
US1.MMM,15,20181031,171500,190.7900000,190.9500000,190.0200000,190.0200000,12824
US1.MMM,15,20181031,173000,190.0500000,190.7600000,189.9500000,190.6500000,6164
US1.MMM,15,20181031,174500,190.6500000,191.0200000,190.4000000,190.9200000,8654
US1.MMM,15,20181031,180000,190.9600000,191.0700000,190.1900000,190.3000000,9800
US1.MMM,15,20181031,181500,190.3300000,190.4100000,189.8000000,190.1800000,6300
US1.MMM,15,20181031,183000,190.1800000,190.9200000,190.0800000,190.6700000,14619
US1.MMM,15,20181031,184500,190.7000000,190.7000000,189.9200000,189.9900000,7843
US1.MMM,15,20181031,190000,190.0300000,190.4400000,189.9100000,190.4200000,14620
US1.MMM,15,20181031,191500,190.4200000,190.4900000,189.7100000,190.0400000,9178
US1.MMM,15,20181031,193000,190.1100000,190.3700000,189.8900000,190.3000000,5500
US1.MMM,15,20181031,194500,190.3300000,190.8000000,190.0200000,190.6200000,8448
US1.MMM,15,20181031,200000,190.6000000,190.7400000,190.2900000,190.4800000,6800
US1.MMM,15,20181031,201500,190.4500000,191.2800000,190.4500000,191.0200000,4600
US1.MMM,15,20181031,203000,191.1100000,191.2200000,190.4600000,190.4600000,10611
US1.MMM,15,20181031,204500,190.5400000,190.8600000,190.4000000,190.8400000,10123
US1.MMM,15,20181031,210000,190.8600000,191.0000000,190.6100000,190.7320000,20812
US1.MMM,15,20181031,211500,190.6100000,191.1600000,190.5500000,191.1300000,14678
US1.MMM,15,20181031,213000,191.1000000,191.2500000,190.8600000,191.0300000,5729
US1.MMM,15,20181031,214500,190.9900000,191.3200000,190.8900000,191.1000000,9186
US1.MMM,15,20181031,220000,191.1200000,191.3200000,191.0200000,191.3200000,8675
US1.MMM,15,20181031,221500,191.2700000,191.8800000,191.2000000,191.8800000,14502
US1.MMM,15,20181031,223000,191.8700000,192.1200000,191.3100000,191.5400000,11223
US1.MMM,15,20181031,224500,191.5200000,191.6900000,190.8200000,190.8900000,15101
US1.MMM,15,20181031,230000,190.9100000,191.0200000,190.1100000,190.2400000,19740
US1.MMM,15,20181101,164500,190.6100000,191.1100000,190.4100000,190.9600000,5976
US1.MMM,15,20181101,170000,191.1000000,191.3300000,190.5300000,190.6300000,17308
US1.MMM,15,20181101,171500,190.4500000,191.8500000,190.1500000,191.5000000,11273
US1.MMM,15,20181101,173000,191.8200000,191.9600000,190.7600000,191.7700000,25322
US1.MMM,15,20181101,174500,191.9800000,192.8700000,191.7600000,192.1600000,5712
US1.MMM,15,20181101,180000,192.2400000,192.5200000,192.1400000,192.2900000,6022
US1.MMM,15,20181101,181500,192.3400000,192.4000000,191.8500000,192.2400000,6800
US1.MMM,15,20181101,183000,192.3200000,192.8200000,192.1700000,192.8200000,6564
US1.MMM,15,20181101,184500,192.8100000,193.0400000,192.7100000,193.0400000,3800
US1.MMM,15,20181101,190000,193.1000000,193.1700000,192.7900000,192.8200000,9436
US1.MMM,15,20181101,191500,192.8200000,192.8500000,192.5000000,192.6000000,5700
US1.MMM,15,20181101,193000,192.5500000,192.5500000,192.0100000,192.3500000,6870
US1.MMM,15,20181101,194500,192.3200000,192.6400000,192.3200000,192.6300000,4200
US1.MMM,15,20181101,200000,192.5300000,192.9400000,192.3200000,192.9400000,8583
US1.MMM,15,20181101,201500,192.9800000,193.0400000,192.3750000,192.5800000,8810
US1.MMM,15,20181101,203000,192.5400000,192.8000000,192.4100000,192.8000000,4746
US1.MMM,15,20181101,204500,192.8600000,192.8600000,192.2600000,192.6900000,5240
US1.MMM,15,20181101,210000,192.6800000,192.7300000,192.2900000,192.5500000,5300
US1.MMM,15,20181101,211500,192.6100000,192.6100000,192.0200000,192.0800000,4900
US1.MMM,15,20181101,213000,192.0900000,192.3200000,192.0500000,192.1700000,7590
US1.MMM,15,20181101,214500,192.1900000,192.3500000,192.0700000,192.2100000,4800
US1.MMM,15,20181101,220000,192.2300000,192.2600000,191.9800000,192.1600000,5584
US1.MMM,15,20181101,221500,192.1300000,192.2100000,191.6900000,192.0000000,9905
US1.MMM,15,20181101,223000,191.9400000,192.2100000,191.7500000,192.1600000,9454
US1.MMM,15,20181101,224500,192.1500000,192.5700000,191.8200000,192.5700000,13000
US1.MMM,15,20181101,230000,192.5600000,192.8200000,192.1600000,192.2700000,26800
US1.MMM,15,20181102,164500,193.6600000,193.9500000,192.7900000,193.3800000,18390
US1.MMM,15,20181102,170000,193.3800000,193.8300000,193.0700000,193.6500000,8539
US1.MMM,15,20181102,171500,193.7986000,194.2200000,193.5500000,193.9000000,9694
US1.MMM,15,20181102,173000,193.9600000,194.4000000,193.0000000,193.0000000,7600
US1.MMM,15,20181102,174500,193.2700000,193.3200000,192.4200000,193.0300000,7330
US1.MMM,15,20181102,180000,193.2200000,194.3300000,193.0800000,194.2200000,11018
US1.MMM,15,20181102,181500,194.3000000,194.4100000,193.5400000,193.8400000,8982
US1.MMM,15,20181102,183000,193.7900000,193.7900000,193.3300000,193.7400000,6315
US1.MMM,15,20181102,184500,193.6900000,193.8900000,193.2800000,193.4300000,5772
US1.MMM,15,20181102,190000,193.1800000,193.6100000,192.9000000,193.1600000,8369
US1.MMM,15,20181102,191500,193.1900000,193.5800000,192.8400000,193.1800000,9707
US1.MMM,15,20181102,193000,193.2250000,193.6000000,193.1600000,193.4600000,13023
US1.MMM,15,20181102,194500,193.4600000,193.4600000,192.4400000,192.7500000,12027
US1.MMM,15,20181102,200000,192.6300000,192.6700000,191.6600000,192.0500000,6610
US1.MMM,15,20181102,201500,191.9200000,193.0200000,191.8300000,193.0200000,25932
US1.MMM,15,20181102,203000,193.0900000,193.3800000,192.6800000,193.1200000,11228
US1.MMM,15,20181102,204500,193.0000000,193.0500000,192.0700000,192.7900000,6242
US1.MMM,15,20181102,210000,192.6700000,192.7000000,192.0500000,192.1100000,8549
US1.MMM,15,20181102,211500,192.1600000,192.1600000,191.6800000,191.7700000,5843
US1.MMM,15,20181102,213000,191.7800000,193.8100000,191.7400000,193.7300000,7320
US1.MMM,15,20181102,214500,193.6900000,193.6900000,193.0000000,193.1900000,6436
US1.MMM,15,20181102,220000,193.1700000,193.2400000,192.8900000,192.9700000,13673
US1.MMM,15,20181102,221500,193.0100000,193.5000000,192.3500000,193.3700000,8195
US1.MMM,15,20181102,223000,193.3400000,193.3800000,192.7100000,193.0000000,16797
US1.MMM,15,20181102,224500,192.9800000,193.1500000,192.4700000,193.0300000,7402
US1.MMM,15,20181102,230000,192.9300000,193.2800000,192.7050000,192.8000000,11400
US1.MMM,15,20181105,174500,193.5000000,194.5300000,192.4500000,192.4500000,8426
US1.MMM,15,20181105,180000,192.7985000,193.5200000,192.4100000,193.1900000,8144
US1.MMM,15,20181105,181500,193.2100000,193.5000000,192.6600000,193.4800000,7115
US1.MMM,15,20181105,183000,193.4100000,193.5500000,192.8600000,193.2300000,7387
US1.MMM,15,20181105,184500,193.1300000,193.9000000,193.1300000,193.7700000,8255
US1.MMM,15,20181105,190000,193.6800000,194.0300000,193.4900000,193.9900000,6700
US1.MMM,15,20181105,191500,193.9600000,193.9600000,193.0100000,193.0200000,7509
US1.MMM,15,20181105,193000,193.0500000,193.2600000,192.6900000,193.0000000,6461
US1.MMM,15,20181105,194500,192.9700000,193.2700000,192.7600000,192.9500000,9249
US1.MMM,15,20181105,200000,192.7300000,193.5000000,192.6000000,193.5000000,12262
US1.MMM,15,20181105,201500,193.5300000,193.5300000,192.8900000,193.2600000,15231
US1.MMM,15,20181105,203000,193.2200000,193.2300000,192.7600000,193.0100000,8031
US1.MMM,15,20181105,204500,192.9600000,193.2100000,192.7100000,192.8500000,5133
US1.MMM,15,20181105,210000,192.8100000,192.9100000,192.5900000,192.7800000,6262
US1.MMM,15,20181105,211500,192.8150000,193.2500000,192.7900000,193.0600000,11638
US1.MMM,15,20181105,213000,193.0550000,193.2400000,192.8800000,193.1800000,10393
US1.MMM,15,20181105,214500,193.1800000,193.5314000,193.1700000,193.2600000,8419
US1.MMM,15,20181105,220000,193.2100000,193.5100000,193.2100000,193.3300000,6278
US1.MMM,15,20181105,221500,193.3600000,193.4900000,193.2700000,193.4300000,4182
US1.MMM,15,20181105,223000,193.4600000,194.0300000,193.3900000,193.8630000,7257
US1.MMM,15,20181105,224500,193.8600000,193.9803000,193.7700000,193.9000000,6485
US1.MMM,15,20181105,230000,194.0200000,194.2550000,193.9850000,194.1200000,5969
US1.MMM,15,20181105,231500,194.0700000,194.4400000,193.9600000,194.1700000,8071
US1.MMM,15,20181105,233000,193.9700000,194.0300000,193.5300000,193.7500000,5151
US1.MMM,15,20181105,234500,193.8100000,193.8100000,193.3800000,193.4300000,10335
US1.MMM,15,20181106,000000,193.5600000,193.7900000,193.2100000,193.2800000,18269
US1.MMM,15,20181106,174500,193.2700000,194.3900000,193.1900000,194.0700000,21973
US1.MMM,15,20181106,180000,194.2100000,194.3500000,193.7500000,194.0000000,10640
US1.MMM,15,20181106,181500,193.9000000,194.0500000,193.5400000,193.8600000,9959
US1.MMM,15,20181106,183000,193.9600000,194.4000000,193.7000000,194.1100000,7700
US1.MMM,15,20181106,184500,194.0300000,194.9600000,193.9900000,194.9600000,10355
US1.MMM,15,20181106,190000,195.0900000,195.3900000,194.9200000,194.9200000,6372
US1.MMM,15,20181106,191500,194.8550000,195.2300000,194.5700000,195.2300000,12183
US1.MMM,15,20181106,193000,195.2300000,195.2300000,194.7400000,194.8100000,4030
US1.MMM,15,20181106,194500,194.6800000,195.0800000,194.5700000,194.9000000,9945
US1.MMM,15,20181106,200000,194.8100000,194.9800000,194.7300000,194.8900000,9561
US1.MMM,15,20181106,201500,194.8900000,194.8900000,194.5500000,194.7100000,13404
US1.MMM,15,20181106,203000,194.6300000,194.8500000,194.5850000,194.5900000,7763
US1.MMM,15,20181106,204500,194.5100000,194.9600000,194.5100000,194.9400000,4071
US1.MMM,15,20181106,210000,194.9750000,195.1900000,194.8500000,194.8800000,7298
US1.MMM,15,20181106,211500,194.8700000,195.1500000,194.5700000,194.5800000,6316
US1.MMM,15,20181106,213000,194.6000000,194.8200000,194.5900000,194.7400000,4994
US1.MMM,15,20181106,214500,194.7200000,194.7700000,194.4900000,194.7000000,3510
US1.MMM,15,20181106,220000,194.6700000,194.9900000,194.6600000,194.9900000,8102
US1.MMM,15,20181106,221500,195.0600000,195.0600000,194.6000000,194.6800000,11651
US1.MMM,15,20181106,223000,194.6900000,194.6900000,194.0800000,194.1100000,6568
US1.MMM,15,20181106,224500,194.1100000,194.9200000,194.1100000,194.9200000,7548
US1.MMM,15,20181106,230000,195.0000000,195.0600000,194.5400000,194.6900000,7875
US1.MMM,15,20181106,231500,194.6500000,194.9600000,194.4800000,194.9300000,4230
